Unnamed: 0,id,name,country_latitude,country_longitude,city,city_latitude,city_longitude,poi,poi_latitude,poi_longitude,category,subcategory,value_en,opening_hours,opening_hours_source,rating,reviews_count,price_level,google_place_id,match_confidence
310768,335352,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Laribal,41.3681,2.15848,Parque,conservatory,,"PH,Sa,Su 10:00-15:00",OSM,4.5,,,,0.7
310769,335353,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Recinto Mundet,41.4359,2.14093,Parque,conservatory,,Nov-Mar: 10:00-18:00; Apr-Oct: 10:00-20:00,OSM,4.7,,,,0.27
310770,335354,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Can Piteu,41.4258,2.13657,Parque,conservatory,,,,4.5,,,,
310771,335357,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El Turó de la Peira,41.4329,2.16577,Parque,conservatory,,,,4.9,,,,
310772,335358,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Jaume Vicens Vives,41.3871,2.12396,Parque,conservatory,,Mo-Su 08:00-20:30,OSM,4.5,,,,0.42
310773,335360,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de la Trinidad,41.4493,2.19565,Parque,conservatory,,,,4.5,,,,
310774,335361,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins Doctors Dolsa,41.3808,2.12917,Parque,conservatory,,,,4.0,,,,
310775,335363,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Estación de Prat de la Riba,41.3935,2.12869,Parque,conservatory,,24/7,OSM,4.8,,,,0.3
310776,335365,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins d'Aclimatació de Montjuïc,41.3661,2.15297,Parque,conservatory,,"PH,Sa,Su 10:00-15:00",OSM,3.8,,,,0.59
310777,335366,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Maria Mercè Marçal,41.3864,2.14959,Parque,conservatory,,,,4.8,,,,
310778,335368,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Maria Baldó,41.4133,2.14594,Parque,conservatory,,Mo-Sa 08:30-21:00; Su 09:00-21:00,OSM,4.5,,,,0.21
310779,335370,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de la Estación del Norte,41.3937,2.18396,Parque,conservatory,,Mo-Su 06:00-22:50,OSM,4.6,,,,0.45
310780,335372,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Ramon Aramon i Serra,41.3747,2.14663,Parque,conservatory,,Mo-Sa 09:00-21:00+,OSM,4.1,,,,0.39
310781,335374,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque del Guinardó,41.4195,2.16961,Parque,conservatory,,,,4.4,,,,
310782,335376,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Estación de Vallcarca,41.4117,2.14476,Parque,conservatory,,"Su-Th 12:00-00:30, Fr,Sa 12:00-01:00",OSM,4.1,,,,0.24
310783,335378,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de les Tres Xemeneies,41.3745,2.17243,Parque,conservatory,,,,4.5,,,,
310784,335380,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Passeig Marítim de la Barceloneta,41.3821,2.19384,Parque,conservatory,,"Mo-Sa 08:30-14:00,16:00-19:30; PH,Su off",OSM,4.4,,,,0.67
310785,335381,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins Interior d'Illa de Tres Tombs,41.3764,2.16035,Parque,conservatory,,Mo-We 10:00-17:00; Th-Sa 10:00-23:00; Su 10:00-19:00,OSM,4.7,,,,0.27
310786,335383,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Nu a l'estany,41.3671,2.15651,Punto de interés,attraction,,,,3.7,,,,
310787,335384,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de la Font del Racó,41.4161,2.13084,Parque,conservatory,,Mo-We 11:00-03:30; Th 11:00-04:30; Fr-Sa 10:00-05:00; Su 10:00-02:30,OSM,4.8,,,,0.24
310788,335386,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins Cal Sèbio,41.3581,2.14213,Parque,conservatory,,"Mo-Th,Su 09:00-22:00; Fr,Sa 09:00-23:00",OSM,4.4,,,,0.34
310789,335388,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Mercedes Ymbern de Cardenal,41.3982,2.16231,Parque,conservatory,,10:00-19:00,OSM,4.0,,,,0.56
310790,335390,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Porta del Jardí de la Torre de les Aigües,41.3931,2.16915,Punto de interés,attraction,,,,4.0,,,,
310791,335392,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parc de Monterols,41.4021,2.1403,Parque,conservatory,,"Mo 13:00-16:00; Tu 13:00-16:00, 20:30-22:30; We-Fr 13:00-16:00, 20:30-23:00; Sa 13:00-16:00",OSM,4.3,,,,0.42
310792,335393,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Estàtua exterior B,41.3866,2.11844,Parque,conservatory,,"Mo-Su,PH 10:00-dusk",OSM,4.1,,,,0.25
310793,335395,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardín de los Derechos Humanos,41.361,2.13671,Parque,conservatory,,Mo-Fr 08:00-20:00,OSM,4.5,,,,0.4
310794,335397,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Pere Llibre,41.3902,2.16791,Punto de interés,attraction,,Mo-Th 09:00-13:00,OSM,4.9,,,,0.45
310795,335399,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Elizalde,41.3945,2.1659,Parque,conservatory,,,,4.5,,,,
310796,335401,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Portolà,41.4108,2.14256,Parque,conservatory,,,,4.9,,,,
310797,335403,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins Interior d'Illa de Beatriu Pinós-Milany,41.3887,2.15102,Parque,conservatory,,,,4.5,,,,
310798,335405,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font del Carrer Nou de la Rambla,41.3773,2.1725,Fuente,fountain,,24/7,OSM,4.6,,,,0.44
310799,335407,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Rosa Mª Arquimbau,41.4131,2.20963,Parque,conservatory,,,,4.2,,,,
310800,335409,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Al Doctor Hahnemann,41.392,2.1372,Monumento,memorial,,,,4.5,,,,
310801,335411,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Institut de Salut Global de Barcelona,41.3904,2.15331,Parque,conservatory,,Nov 01-Mar 03: Tu-Th 13:00-22:00; Nov 01-Mar 03: Fr-Sa 12:00-24:00; Nov 01-Mar 03: Su 12:00-22:00; Apr 01-Oct 31: Mo-Th 13:00-24:00; Apr 01-Oct 31: Fr-Sa 13:00-01:00; Apr 01-Oct 31: Su 12:00-24:00,OSM,4.2,,,,0.32
310802,335413,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Estación de Monumental,41.4007,2.18054,Parque,conservatory,,"Tu-Sa 10:00-14:00, 16:00-19:00",OSM,4.3,,,,0.74
310803,335415,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fort Pius,41.3939,2.18023,Parque,conservatory,,,,3.9,,,,
310804,335417,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cine Niza,41.4033,2.17265,Parque,conservatory,,"Su-Th 13:00-02:30; Fr,Sa 13:00-03:00",OSM,4.6,,,,0.5
310805,335419,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Can Bartomeu (Barcelona),41.3963,2.10726,Parque,conservatory,,,,4.2,,,,
310806,335545,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font d'Emili Vendrell,41.3814,2.16688,Fuente,fountain,,,,4.2,,,,
310807,335546,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font del Doctor Fleming,41.3816,2.1696,Fuente,fountain,,We-Su 13:00-16:00; We-Su 20:00-23:30,OSM,4.0,,,,0.48
310808,335548,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Cigonya i de la Guineu,41.3864,2.18566,Fuente,fountain,,"Mar-Oct Tu-Su, PH 10:00-20:00; Nov-Feb Tu-Sa 10:00-19:00, Su, PH 10:00-20:00; Dec-26 10:00-14:30; 01-01 off, 05-01 off, 06-24 off, 12-25 off",OSM,4.4,,,,0.49
310809,335550,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Homenatge a l'Exposició Universal de 1888,41.3891,2.18451,Monumento,monument,,,,4.7,,,,
310810,335552,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El poder de la paraula,41.3861,2.19391,Fuente,fountain,,,,4.9,,,,
310811,335554,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Homenatge a Mari Santpere,41.3771,2.17641,Fuente,fountain,,,,4.0,,,,
310812,335556,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fuente de Carmen Amaya,41.3798,2.19235,Fuente,fountain,,"Tu-Sa 13:00-16:00, 20:00-23:00; Su 13:00-17:00",OSM,4.0,,,,0.36
310813,335558,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Pilota,41.3746,2.17585,Monumento,monument,,Mo-Su 12:00-23:30,OSM,3.3,,,,0.35
310814,335559,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font ornamental del passeig de Gràcia,41.3894,2.16831,Fuente,fountain,,Mo-Fr 09:00-18:00,OSM,4.0,,,,0.65
310815,335561,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,El Forjador,41.3873,2.16945,Monumento,monument,,,,4.1,,,,
310816,335563,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fonts ornamentals de la plaça Catalunya,41.3875,2.16984,Fuente,fountain,,,,3.9,,,,
310817,335567,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Nens cavalcant peixos,41.3885,2.16701,Fuente,fountain,,"Su-Th 12:00-01:00, Fr,Sa 12:00-01:30",OSM,4.4,,,,0.44
310818,335568,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de l'avinguda Gaudí,41.411,2.17435,Fuente,fountain,,24/7,OSM,4.1,,,,0.62
310819,335570,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de la Torre de les Aigües,41.3933,2.1699,Cultural,museum,,10:00-sunset,OSM,4.2,,,,0.98
310820,335574,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font del Mirador,41.367,2.16897,Fuente,fountain,,10:00-dusk,OSM,3.2,,,,0.42
310821,335576,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Circular Petita Llobregat - Umbracle,41.369,2.15752,Fuente,fountain,,"PH,Sa,Su 10:00-15:00",OSM,4.6,,,,0.37
310822,335578,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font dels Tres Mars - Eix Mª Cristina,41.3751,2.14914,Fuente,fountain,,24/7,OSM,4.2,,,,0.41
310823,335580,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cascada IV - Eix Mª Cristina,41.3693,2.15302,Fuente,fountain,,Tu-Sa 10:00-18:00; Su 10:00-15:00; May-Sep: Tu-Sa 10:00-20:00,OSM,4.0,,,,0.36
310824,335582,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Llançament - Jocs Olímpics de 1992,41.3671,2.15123,Fuente,fountain,,,,4.5,,,,
310825,335584,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Estany Circular de la Plaça Europa,41.3648,2.14904,Fuente,fountain,,Mo-Fr 06:30-24:00; Sa 07:00-21:00; Su 07:30-16:00,OSM,3.7,,,,0.27
310826,335586,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Dones a la Cascada - Palauet Albéniz,41.3667,2.15513,Fuente,fountain,,"PH,Sa,Su 10:00-15:00",OSM,3.5,,,,0.33
310827,335588,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font del Teatre - Palauet Albéniz,41.3676,2.155,Fuente,fountain,,"PH,Sa,Su 10:00-15:00",OSM,4.6,,,,0.39
310828,335590,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Tritó Llobregat - Palauet Albéniz,41.3674,2.15645,Fuente,fountain,,,,4.4,,,,
310829,335592,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Tritó Besòs - Palauet Albéniz,41.3678,2.15585,Fuente,fountain,,Tu-Sa 10:00-18:00; Su 10:00-15:00; May-Sep: Tu-Sa 10:00-20:00,OSM,4.3,,,,0.32
310830,335594,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mirador del Poble Sec,41.3719,2.17165,Parque,conservatory,,"Mo-We 19:00-23:00; Th, Su 13:00-16:00, 19:00-23:00; Fr 19:00-23:30; Sa 13:00-16:00, 19:00-00:00",OSM,4.7,,,,0.34
310831,335595,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cascades - Jardins Mossèn Cinto Verdaguer,41.3672,2.16424,Fuente,fountain,,,,4.9,,,,
310832,335597,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font Ornamental Cobriment de Sants,41.3753,2.13528,Fuente,fountain,,Mo 08:00-15:00; Tu-Fr 08:00-20:00; Sa 08:00-15:00,OSM,4.7,,,,0.7
310833,335599,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de Les Corts,41.3863,2.13672,Parque,conservatory,,"Mo-Fr 09:00-13:00, 16:30-20:00",OSM,4.7,,,,0.69
310834,335601,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Clara Campoamor,41.3882,2.12934,Parque,conservatory,,Mo-Fr 09:00-17:00,OSM,4.9,,,,0.41
310835,335603,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Estàtua exterior C,41.3864,2.11885,Monumento,monument,,"Mo-Su,PH 10:00-dusk",OSM,4.6,,,,0.25
310836,335605,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cascada del Palau de Pedralbes,41.3868,2.11825,Fuente,fountain,,"Mo-Su,PH 10:00-dusk",OSM,4.5,,,,0.85
310837,335609,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Coberta de Carles III,41.3849,2.12732,Fuente,fountain,,Mo-Fr 16:30-20:30; Mo-Sa 10:00-14:00,OSM,4.4,,,,0.65
310838,335611,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Escultura infinita,41.4014,2.1331,Fuente,fountain,,,,4.6,,,,
310839,335613,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biga de la Font de l'Aurora - Turó Parc,41.3955,2.14038,Fuente,fountain,,,,4.5,,,,
310840,335615,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaza Francesc Macià,41.3927,2.14458,Parque,conservatory,,Mo-Fr 08:15-14:00; PH off,OSM,4.0,,,,0.35
310841,335617,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fundación Blanquerna,41.4103,2.13616,Fuente,fountain,,24/7,OSM,4.0,,,,0.44
310842,335619,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Villa Amelia,41.3927,2.12264,Parque,conservatory,,24/7,OSM,4.2,,,,0.36
310843,335621,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Lliçó,41.4012,2.13908,Fuente,fountain,,"Mo 13:00-16:00; Tu 13:00-16:00, 20:30-22:30; We-Fr 13:00-16:00, 20:30-23:00; Sa 13:00-16:00",OSM,3.8,,,,0.38
310844,335623,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font dels Cignes - Jardins de La Tamarita,41.4105,2.13521,Fuente,fountain,,10:00-dusk,OSM,4.5,,,,0.93
310845,335625,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau del Marquès d'Alella,41.3964,2.14704,Cultural,museum,,Mo-Fr 09:00-18:00,OSM,4.5,,,,0.38
310846,335626,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la plaça Castellana,41.415,2.16633,Fuente,fountain,,"Tu-Th,Su 13:00-16:00; Fr-Sa 13:00-16:00,20:00-01:00",OSM,4.0,,,,0.43
310847,335627,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines del Baix Guinardó,41.4095,2.16888,Parque,conservatory,,,,4.5,,,,
310848,335629,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines del Doctor Pla i Armengol,41.4159,2.17064,Parque,conservatory,,"Mo-Fr 09:00-21:00; Sa 09:00-14:30,16:30-20:30",OSM,4.9,,,,0.34
310849,335631,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Homenatge a la Mediterrània - Plaça Sóller,41.4339,2.17634,Fuente,fountain,,"Tu, Fr 10:00-13:30; Mo-Fr 17:00-21:00",OSM,3.8,,,,0.42
310850,335633,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font circular de la Plaça de Karl Marx,41.4409,2.16279,Fuente,fountain,,,,4.4,,,,
310851,335637,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Harry Walker,41.4396,2.1812,Fuente,fountain,,,,4.0,,,,
310852,335639,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Homenatge a Manuel de Falla,41.442,2.16552,Fuente,fountain,,,,4.2,,,,
310853,335641,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Flama,41.4276,2.1734,Fuente,fountain,,,,4.2,,,,
310854,335643,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Plaça de César Vallejo,41.4354,2.1682,Fuente,fountain,,,,4.5,,,,
310855,335645,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Can Verdaguer (Barcelona),41.4343,2.17905,Cultural,museum,,"Mo-Th 12:30-23:00,Fr-Sa 12:30-00:00,Su 12:30-23:30",OSM,4.1,,,,0.44
310856,335647,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de la Pegaso,41.4272,2.18894,Fuente,fountain,,,,4.1,,,,
310857,335649,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font Cibernètica de Can Fabra,41.4341,2.19174,Fuente,fountain,,24/7,OSM,4.6,,,,0.57
310858,335651,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Guèiser de la Plaça Islàndia,41.4171,2.18861,Fuente,fountain,,,,4.4,,,,
310859,335653,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Plaça de l'Assemblea de Cat,41.4248,2.18827,Fuente,fountain,,,,4.2,,,,
310860,335655,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Plaça del Congrés Eucarístic,41.4255,2.1806,Fuente,fountain,,"Mo-Sa 09:00-14:00, 17:00-21:00; Su 09:00-14:00",OSM,4.3,,,,0.1
310861,335657,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font del Cobi - Parc del Port Olímpic,41.3893,2.19866,Fuente,fountain,,,,4.6,,,,
310862,335659,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Ritus de Primavera - Parc del Clot,41.4092,2.19041,Fuente,fountain,,Mo-Fr 08:30-20:30,OSM,4.0,,,,0.38
310863,335663,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Plaça dels Voluntaris,41.3878,2.19616,Fuente,fountain,,,,4.5,,,,
310867,335668,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cárcel Modelo de Barcelona,41.3828,2.14417,Punto de interés,attraction,,"Mo-Fr 09:00-13:00,14:00-19:00; Sa,Su 10:00-18:00; PH off",OSM,4.7,,,,0.67
310888,335695,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,MUHBA El Call,41.3826,2.17537,Cultural,museum,,"Fr-Su 12:00-20:00; We,Th 14:00-20:00",OSM,4.3,,,,0.4
310889,335696,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Coro,41.384,2.17656,Punto de interés,attraction,,,,4.6,,,,
310890,335697,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cripta,41.3838,2.17686,Punto de interés,attraction,,Mo-Sa 09:00-22:00; Su 10:00-21:00,OSM,4.4,,,,0.62
310891,335698,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Claustro,41.3838,2.17613,Punto de interés,attraction,,,,4.8,,,,
310892,335699,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Las 13 ocas del claustro,41.3838,2.17622,Punto de interés,attraction,,,,4.1,,,,
310893,335700,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Sala Capitular,41.3839,2.17604,Punto de interés,attraction,,,,4.5,,,,
310973,335783,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palacio Moja,41.3833,2.17192,Monumento,monument,palace,"Mo-Su 09:00-13:00, 16:00-21:00",OSM,4.8,,,,0.5
310974,335784,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Hotel Oriente,41.3797,2.17423,Monumento,monument,hotel building,Mo-Sa 13:00-00:00,OSM,4.4,,,,0.35
310975,335785,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Tablao Flamenco Cordobes,41.379,2.17483,Monumento,memorial,,,,4.5,,,,
310976,335786,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Hotel 1898,41.3835,2.17101,Monumento,monument,building,Mo-Su 11:00-21:30,OSM,4.7,,,,0.3
311267,336090,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de la Ciudadela,41.3881,2.18752,Parque,conservatory,urban park,Mo-Su 10:00-22:30,OSM,4.4,,,,0.84
311268,336091,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardín de la Fundación Julio Muñoz Ramonet,41.3965,2.14685,Parque,conservatory,urban park,,,4.4,,,,
311269,336092,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,A FAN OF,41.4052,2.15377,Punto de interés,attraction,,,,4.4,,,,
311270,336093,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de la Tamarita,41.4107,2.13562,Parque,conservatory,garden,10:00-dusk,OSM,4.6,,,,0.98
311271,336095,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Aglaya Huguet,41.4064,2.15385,Punto de interés,attraction,,"Mo-Fr 07:00-16:00; Mo-We 18:00-23:00; Th,Fr 18:00-01:30; Sa 12:00-16:00",OSM,4.0,,,,0.37
311272,336096,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,DE VER-DI,41.4079,2.15302,Parque,conservatory,,,,4.3,,,,
311273,336097,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,laLola Coworking,41.4085,2.15593,Punto de interés,attraction,,,,4.6,,,,
311274,336098,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Liant la tela,41.4088,2.15921,Punto de interés,attraction,,Mo-Su 10:00-22:00,OSM,4.6,,,,0.29
311275,336099,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bcn Clay Studio,41.4073,2.15754,Punto de interés,attraction,,Mo-Fr 08:00-20:30,OSM,4.5,,,,0.39
311276,336100,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines del Mirador del Alcalde,41.3675,2.16929,Parque,conservatory,urban park,10:00-dusk,OSM,4.1,,,,0.56
311277,336101,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Rojosillon,41.4058,2.15389,Punto de interés,attraction,,,,4.7,,,,
311278,336102,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Taller Balam,41.4069,2.14754,Punto de interés,attraction,,,,4.5,,,,
311279,336103,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Valentina Falchi Artistic Jewellery,41.4092,2.15596,Punto de interés,attraction,,"Tu-Sa 13:30-15:30, 20:30-23:30",OSM,4.4,,,,0.3
311280,336104,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Villa Cecilia,41.3935,2.12172,Parque,conservatory,garden,24/7,OSM,4.4,,,,0.35
311281,336105,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Minconi Sala Joyería Artesanal inspirada en la Naturaleza,41.4037,2.15133,Punto de interés,attraction,,,,4.6,,,,
311282,336106,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Ca n'Altimira,41.4049,2.13119,Parque,conservatory,garden,Mo 20:00-01:00; Tu-Fr 09:00-01:00; Sa 10:00-01:00; Su 11:00-01:00,OSM,4.4,,,,0.37
311283,336107,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Fuente del Eco,41.4404,2.14558,Fuente,fountain,fountain,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.2,,,,0.36
311284,336108,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font dels Dofins,41.4408,2.14475,Fuente,fountain,fountain,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,3.3,,,,0.44
311285,336109,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font de la Piràmide,41.4406,2.14607,Fuente,fountain,fountain,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.3,,,,0.45
311286,336110,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font Heràldica,41.4389,2.14635,Fuente,fountain,fountain,,,4.6,,,,
311287,336111,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Font grutesca,41.4405,2.14406,Fuente,fountain,fountain,,,4.6,,,,
311288,336112,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La Font Catalana,41.4217,2.17296,Fuente,fountain,sculpture,,,4.2,,,,
311289,336113,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Hivern,41.4403,2.14539,Monumento,monument,sculpture,,,4.7,,,,
311290,336114,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relleu de Deucalió i Pirra,41.4403,2.14535,Cultural,artwork,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.3,,,,0.39
311291,336115,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relleu de la translació d'una dona estimada per un déu,41.4405,2.14557,Cultural,artwork,sculpture,"Nov-Feb: 10:00-18:00; Mar,Oct: 10:00-19:00; Apr: 10:00-20:00; May-Sep: 10:00-21:00",OSM,4.2,,,,0.28
311292,336116,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relleu de les Arts,41.4408,2.14506,Cultural,artwork,sculpture,,,4.5,,,,
311293,336117,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Relleu de la Guerra,41.4408,2.14506,Cultural,artwork,sculpture,,,4.3,,,,
